,class,ra,dec,u,g,r,i,z,nuv_mag,u-g,u-r,u-i,u-z,u-nuv_mag,g-r,g-i,g-z,g-nuv_mag,r-i,r-z,r-nuv_mag,i-z,i-nuv_mag,z-nuv_mag
1069,1,196.0215647,40.82218548,22.49038124,22.16398239,20.97873306,19.66291237,19.42663383,23.95909882,0.32639885,1.51164818,2.82746887,3.06374741,-1.46871758,1.18524933,2.50107002,2.73734856,-1.79511643,1.31582069,1.55209923,-2.98036576,0.23627854,-4.29618645,-4.53246499
1411,1,190.0807489,37.79816455,22.16996956,21.78025627,20.60538292,19.88113403,19.41008759,22.29997444,0.38971329,1.56458664,2.28883553,2.75988197,-0.13000488,1.17487335,1.89912224,2.37016868,-0.51971817,0.72424889,1.19529533,-1.69459152,0.47104644,-2.41884041,-2.88988685
1119,2,199.39132859999998,33.95333906,21.93187141,21.35974693,21.22702026,21.38331604,21.23060417,23.29720306,0.57212448,0.70485115,0.54855537,0.70126724,-1.36533165,0.13272667,-0.02356911,0.12914276,-1.93745613,-0.15629578,-0.00358391,-2.0701828,0.15271187,-1.91388702,-2.06659889
2472,1,190.6340861,28.70811493,18.92942429,17.86815834,17.64167595,17.45680618,17.40069008,19.57571411,1.06126595,1.28774834,1.47261811,1.52873421,-0.64628982,0.22648239,0.41135216,0.46746826,-1.70755577,0.18486977,0.24098587,-1.93403816,0.056116099999999995,-2.11890793,-2.17502403
4300,1,177.47584019999996,32.49887962,21.72795296,21.09704208,20.05169296,19.30109406,18.81012535,22.04412079,0.63091088,1.6762599999999999,2.4268589,2.91782761,-0.31616783,1.04534912,1.79594802,2.28691673,-0.94707871,0.7505989000000001,1.24156761,-1.99242783,0.49096871,-2.74302673,-3.23399544
3288,1,186.7497629,21.21286353,23.68338585,21.43440628,19.64133835,18.84293365,18.38717842,22.113864899999996,2.24897957,4.0420475,4.8404522000000005,5.29620743,1.56952095,1.79306793,2.59147263,3.04722786,-0.67945862,0.7984047,1.25415993,-2.47252655,0.45575523,-3.27093125,-3.72668648
8185,2,196.6648293,26.00577425,21.30928612,21.00701523,20.96208954,20.88421822,20.53374481,22.02452087,0.30227089,0.34719658,0.4250679,0.77554131,-0.71523475,0.04492569,0.12279701,0.47327042,-1.01750564,0.07787132,0.42834473,-1.06243133,0.35047341,-1.14030265,-1.49077606
7449,1,195.1213774,26.44431181,20.533535,18.54826736,17.4691391,16.95264626,16.55394173,22.12321091,1.98526764,3.0643959,3.58088874,3.97959327,-1.58967591,1.07912826,1.5956211,1.99432563,-3.57494355,0.51649284,0.91519737,-4.65407181,0.39870453,-5.17056465,-5.56926918
6708,1,195.99285509999999,19.34390747,19.98521233,18.32826805,17.51788521,17.14933014,16.86077499,22.09948158,1.65694428,2.46732712,2.83588219,3.12443734,-2.11426925,0.81038284,1.17893791,1.46749306,-3.77121353,0.36855507,0.65711022,-4.58159637,0.28855515,-4.95015144,-5.23870659
5879,1,206.3852897,26.8932,21.49676132,19.14958,17.70879745,17.1726532,16.8061924,24.04239464,2.34718132,3.78796387,4.32410812,4.69056892,-2.54563332,1.44078255,1.9769268,2.3433876000000002,-4.89281464,0.53614425,0.90260505,-6.33359719,0.3664608,-6.86974144,-7.23620224
3788,1,208.180957,33.18122392,19.0969429,17.69249916,17.05051994,16.73756218,16.4793663,20.41156197,1.40444374,2.04642296,2.35938072,2.6175766,-1.31461907,0.64197922,0.95493698,1.21313286,-2.71906281,0.31295776,0.57115364,-3.36104203,0.25819588,-3.67399979,-3.93219567
3309,2,188.94543280000002,23.55022959,20.860569,20.25063705,19.86885071,19.60512352,19.40226746,21.31709862,0.60993195,0.99171829,1.25544548,1.45830154,-0.45652962,0.38178634,0.64551353,0.84836959,-1.06646157,0.26372719,0.46658325,-1.44824791,0.20285606,-1.7119751,-1.91483116
4014,1,204.0043618,30.91759221,19.14161491,17.94133568,17.43193436,17.09209633,16.88678932,19.97956276,1.20027923,1.70968055,2.04951858,2.25482559,-0.83794785,0.50940132,0.84923935,1.05454636,-2.03822708,0.33983803,0.54514504,-2.5476284,0.20530701,-2.88746643,-3.09277344
1962,1,182.8576869,31.96167058,23.6667614,20.26215363,19.63581085,19.568159100000003,19.64860916,19.2887764,3.40460777,4.03095055,4.0986023000000005,4.01815224,4.377985,0.62634278,0.69399453,0.61354447,0.97337723,0.06765175,-0.01279831,0.34703445,-0.08045006,0.27938270000000004,0.35983276
1849,1,181.58330800000002,34.03539512,22.53161812,20.17786217,18.45114708,17.84260941,17.51446724,23.03196907,2.35375595,4.08047104,4.68900871,5.01715088,-0.50035095,1.72671509,2.33525276,2.66339493,-2.8541069,0.60853767,0.93667984,-4.58082199,0.32814217,-5.18935966,-5.51750183
2179,2,193.78135880000002,34.60184747,20.31312561,20.27957916,20.42136765,20.17376518,20.12832451,22.47108269,0.03354645,-0.10824204,0.13936043,0.1848011,-2.15795708,-0.14178849,0.10581398,0.15125465,-2.19150353,0.24760247,0.29304314,-2.04971504,0.04544067,-2.29731751,-2.34275818
3810,1,208.1891576,27.27541724,19.32815742,18.08372688,17.4458065,17.07758141,16.80567932,20.03836441,1.24443054,1.88235092,2.25057601,2.5224781000000003,-0.71020699,0.63792038,1.00614547,1.27804756,-1.95463753,0.36822509,0.64012718,-2.59255791,0.27190209,-2.960783,-3.23268509
2138,1,179.5474382,32.11022598,19.45870209,18.29678726,17.60410309,17.21475029,17.02495193,20.4520607,1.16191483,1.854599,2.2439517999999996,2.43375016,-0.99335861,0.69268417,1.08203697,1.27183533,-2.15527344,0.3893528,0.57915116,-2.84795761,0.18979836,-3.23731041,-3.42710877
4886,0,197.3977607,13.34334104,21.24175835,20.47101784,20.27993584,20.25181198,19.99544907,21.95285988,0.77074051,0.96182251,0.98994637,1.24630928,-0.71110153,0.191082,0.21920586,0.47556877,-1.48184204,0.02812386,0.28448677,-1.67292404,0.25636291,-1.7010478999999998,-1.95741081
6751,1,185.271641,19.66646406,19.92707443,18.53210831,17.82967567,17.49884033,17.28173256,21.11390114,1.39496612,2.09739876,2.4282341,2.64534187,-1.18682671,0.70243264,1.03326798,1.25037575,-2.58179283,0.33083534,0.54794311,-3.28422547,0.21710777,-3.61506081,-3.83216858
2969,1,197.2157304,19.21548798,19.57604218,18.38993454,17.70088959,17.33647537,17.03227425,20.88419151,1.18610764,1.87515259,2.23956681,2.54376793,-1.30814933,0.68904495,1.05345917,1.35766029,-2.49425697,0.36441422,0.66861534,-3.18330192,0.30420112,-3.54771614,-3.85191726
850,0,193.5049846,25.61301696,22.55120659,21.36479378,21.04734421,20.93689156,20.81737709,21.92860222,1.18641281,1.50386238,1.61431503,1.7338295,0.62260437,0.31744957,0.42790222,0.54741669,-0.56380844,0.11045265,0.22996712,-0.88125801,0.11951447,-0.99171066,-1.11122513
6481,2,186.7539907,34.82688123,21.31534386,20.76263046,20.58566666,20.84709358,20.57843971,20.86393166,0.5527134,0.7296772,0.46825028,0.73690415,0.45141220000000004,0.1769638,-0.08446312,0.18419075,-0.1013012,-0.26142692,0.00722695,-0.278265,0.26865387,-0.01683808,-0.28549195
6674,1,206.6103813,20.28504349,20.46003914,18.47458267,17.43214607,16.87229729,16.42993736,22.95091057,1.98545647,3.02789307,3.58774185,4.03010178,-2.49087143,1.0424366,1.60228538,2.04464531,-4.4763279,0.55984878,1.00220871,-5.5187645,0.44235993,-6.07861328,-6.52097321
827,1,187.7178971,30.19560489,22.50576591,21.77088737,20.133825299999998,19.23267937,18.74832344,23.99435997,0.73487854,2.37194061,3.27308654,3.75744247,-1.48859406,1.63706207,2.538208,3.02256393,-2.2234726,0.90114593,1.38550186,-3.86053467,0.48435593,-4.7616806,-5.24603653
5211,2,202.68514340000002,29.37640896,22.34411812,21.59222031,21.26850319,21.20121574,20.76421928,23.34346962,0.75189781,1.07561493,1.14290238,1.57989884,-0.9993515,0.32371712,0.39100457,0.82800103,-1.75124931,0.06728745,0.50428391,-2.07496643,0.43699646,-2.14225388,-2.57925034
5050,2,190.0884909,22.53926675,21.49882507,21.39110565,21.08472061,20.77567291,20.56385803,22.01270676,0.10771942,0.41410446,0.72315216,0.93496704,-0.51388169,0.30638504,0.61543274,0.82724762,-0.62160111,0.30904770000000004,0.52086258,-0.92798615,0.21181488,-1.23703385,-1.44884873
8044,2,207.93161930000002,24.88024539,19.36660767,19.37534332,19.02952957,18.97165489,19.11521912,20.68488121,-0.00873565,0.3370781,0.39495278,0.25138855,-1.31827354,0.34581375,0.40368843,0.2601242,-1.30953789,0.05787468,-0.08568955,-1.65535164,-0.14356423,-1.71322632,-1.56966209
1169,1,201.979491,29.0215458,21.98971558,20.61888504,19.00233269,18.33497429,17.84522629,22.66241074,1.37083054,2.98738289,3.65474129,4.14448929,-0.67269516,1.61655235,2.28391075,2.77365875,-2.0435257,0.6673584,1.1571063999999998,-3.66007805,0.48974799999999996,-4.32743645,-4.81718445
6861,1,192.27156069999998,31.89885326,18.65609169,17.57991791,17.11102676,16.78595161,16.66617012,19.41225624,1.07617378,1.54506493,1.87014008,1.98992157,-0.75616455,0.46889115,0.7939663,0.91374779,-1.83233833,0.32507515,0.44485664,-2.30122948,0.11978149,-2.62630463,-2.74608612
6617,1,192.6172621,35.27408289,22.51200104,21.91052437,20.72524452,19.71737289,19.250701899999996,22.67414665,0.60147667,1.78675652,2.79462815,3.26129914,-0.16214561,1.18527985,2.19315148,2.65982247,-0.76362228,1.00787163,1.47454262,-1.94890213,0.46667099,-2.95677376,-3.42344475
265,1,194.53482759999997,27.40446035,22.64484215,21.55065155,21.48200226,21.72875404,21.28009224,24.29653931,1.0941906000000001,1.16283989,0.91608811,1.36474991,-1.65169716,0.06864929,-0.17810249,0.27055931,-2.74588776,-0.24675178,0.20191002,-2.81453705,0.44866179999999994,-2.56778527,-3.01644707
4534,1,181.5153345,21.28663562,19.45481491,18.25127602,17.685268399999998,17.34814453,17.13890457,20.19537163,1.20353889,1.76954651,2.10667038,2.31591034,-0.74055672,0.56600762,0.90313149,1.11237145,-1.94409561,0.33712387,0.54636383,-2.51010323,0.20923996,-2.8472271,-3.05646706
4935,0,199.6404399,13.86127457,21.48608398,20.58077431,20.31042862,21.62174416,21.04320526,23.64614868,0.90530967,1.17565536,-0.13566018,0.44287872,-2.1600647,0.27034569,-1.04096985,-0.46243095,-3.06537437,-1.31131554,-0.73277664,-3.33572006,0.5785389,-2.02440452,-2.60294342
401,2,200.67083459999998,28.81745641,21.31076241,20.81149292,20.41008759,20.27158737,20.10944748,23.413517000000002,0.49926949,0.90067482,1.03917504,1.20131493,-2.10275459,0.40140533,0.53990555,0.70204544,-2.60202408,0.13850022,0.30064011,-3.00342941,0.16213989,-3.14192963,-3.30406952
3744,0,180.88210980000002,19.20203419,21.92944908,21.12230492,21.02572632,21.05555534,20.84900093,22.68288612,0.80714416,0.90372276,0.87389374,1.08044815,-0.75343704,0.0965786,0.06674958,0.27330399,-1.5605812,-0.02982902,0.17672539,-1.6571598,0.20655441,-1.62733078,-1.83388519
1363,0,190.1799675,40.00662144,20.85920906,20.46310043,20.71565819,20.92947006,20.84537888,21.00058746,0.39610863,0.14355087,-0.070261,0.01383018,-0.1413784,-0.25255776,-0.46636963,-0.38227845,-0.53748703,-0.21381187,-0.12972069,-0.28492927,0.08409118,-0.0711174,-0.15520858
7763,1,177.3890755,24.153828100000002,23.69411469,23.29467201,21.29898453,19.94397545,19.32726669,24.24880028,0.39944268,2.39513016,3.75013924,4.366848,-0.55468559,1.99568748,3.35069656,3.96740532,-0.95412827,1.35500908,1.97171784,-2.94981575,0.61670876,-4.30482483,-4.92153359
4492,1,194.1748043,22.86066149,19.57463837,18.99350166,18.66876984,18.42806244,18.38457108,20.02853203,0.58113671,0.90586853,1.14657593,1.19006729,-0.45389366,0.32473182,0.56543922,0.60893058,-1.03503037,0.24070740000000002,0.28419876,-1.35976219,0.04349136,-1.60046959,-1.64396095
1261,0,205.8760105,32.66485945,21.16222763,20.42989922,20.24050331,20.17219925,19.95130157,22.41436577,0.73232841,0.92172432,0.99002838,1.21092606,-1.25213814,0.18939591,0.25769997,0.47859765,-1.98446655,0.06830406,0.28920174,-2.17386246,0.22089768,-2.24216652,-2.4630642000000003
400,1,200.7943355,28.71792908,22.36882401,21.72497749,20.52753258,19.66332817,19.16370201,22.28967857,0.64384652,1.84129143,2.70549584,3.2051220000000002,0.07914544,1.19744491,2.06164932,2.56127548,-0.56470108,0.86420441,1.36383057,-1.76214599,0.49962616,-2.6263504,-3.12597656
5569,1,193.6156108,22.60776927,19.03950882,17.74876785,17.13917732,16.78541374,16.53120613,20.38689232,1.29074097,1.9003314999999998,2.25409508,2.50830269,-1.3473834999999998,0.60959053,0.96335411,1.21756172,-2.63812447,0.35376358,0.60797119,-3.2477150000000004,0.25420761,-3.60147858,-3.85568619
6365,1,190.3800899,40.64082316,21.9862957,21.66818237,20.30599976,19.54667473,19.23482704,21.80624008,0.31811333,1.68029594,2.43962097,2.75146866,0.18005562,1.36218261,2.12150764,2.43335533,-0.13805771,0.75932503,1.07117272,-1.50024032,0.31184769,-2.25956535,-2.57141304
6262,1,188.2089283,32.4040798,23.45604897,22.10814857,20.62240219,19.72566223,19.18968582,23.56486893,1.3479003999999999,2.83364678,3.73038674,4.26636315,-0.10881996,1.48574638,2.38248634,2.91846275,-1.45672036,0.89673996,1.43271637,-2.94246674,0.53597641,-3.8392067,-4.37518311
3032,0,198.22872719999998,18.058659,24.45771217,20.85841751,20.56985664,20.45600891,20.47465706,21.19781113,3.59929466,3.88785553,4.00170326,3.98305511,3.25990104,0.28856087,0.4024086,0.38376045,-0.33939362,0.11384773,0.09519958,-0.62795449,-0.01864815,-0.74180222,-0.72315407
2980,2,200.274418,22.5080568,21.12237167,20.72199821,20.76486015,20.75702858,20.59909248,23.1999855,0.40037346,0.35751152,0.36534309,0.52327919,-2.07761383,-0.04286194,-0.03503037,0.12290573,-2.47798729,0.00783157,0.16576767,-2.43512535,0.15793610000000002,-2.44295692,-2.60089302
1582,1,196.19520759999997,41.17256244,21.39029694,19.70716286,18.14953232,17.58586311,17.20506859,22.48332596,1.68313408,3.24076462,3.80443383,4.18522835,-1.09302902,1.55763054,2.12129975,2.50209427,-2.7761631,0.56366921,0.94446373,-4.33379364,0.38079452,-4.89746285,-5.27825737
4062,1,206.2792855,29.59956665,19.38105965,18.12121582,17.62829399,17.28630638,17.23058891,19.88990211,1.25984383,1.75276566,2.09475327,2.15047074,-0.50884246,0.49292183,0.83490944,0.89062691,-1.76868629,0.34198761,0.39770508,-2.26160812,0.05571747,-2.60359573,-2.6593132
6179,1,187.0239453,14.88575911,25.72206116,21.93756676,20.36077118,19.30808449,18.77399254,22.40358162,3.7844943999999994,5.36128998,6.41397667,6.94806862,3.31847954,1.57679558,2.62948227,3.16357422,-0.46601486,1.05268669,1.58677864,-2.04281044,0.53409195,-3.09549713,-3.62958908
6613,2,190.7779888,35.24555631,21.66342354,21.25561333,21.36253929,21.37970352,21.01647186,23.03004074,0.40781021,0.30088425,0.28372002,0.64695168,-1.3666171999999999,-0.10692596,-0.12409019,0.23914147,-1.77442741,-0.01716423,0.34606743,-1.66750145,0.36323166,-1.65033722,-2.01356888
3023,2,200.6892835,20.87336769,22.063591,21.22828865,20.71699905,20.01691246,19.76654053,21.77673149,0.83530235,1.34659195,2.04667854,2.29705047,0.28685951,0.5112896,1.21137619,1.46174812,-0.54844284,0.70008659,0.95045852,-1.05973244,0.25037193,-1.75981903,-2.01019096
676,0,184.4035137,22.27332863,22.44912148,21.40089226,21.30698776,21.43260193,21.58573723,23.70069885,1.04822922,1.14213372,1.01651955,0.86338425,-1.25157737,0.0939045,-0.03170967,-0.18484497,-2.29980659,-0.12561417,-0.27874947,-2.39371109,-0.15313529999999997,-2.26809692,-2.11496162
759,1,182.8503115,15.97825551,20.37013245,18.47417259,17.64428139,17.25137329,16.90785599,23.16926956,1.89595986,2.72585106,3.11875916,3.46227646,-2.79913711,0.8298912,1.2227993000000001,1.5663166000000002,-4.69509697,0.3929081,0.7364254,-5.52498817,0.34351729999999997,-5.91789627,-6.26141357
2147,1,192.64223669999998,35.45087985,22.31386375,21.19994736,20.19347572,19.46200371,18.9576931,22.54521942,1.11391639,2.12038803,2.85186004,3.35617065,-0.23135567,1.00647164,1.73794365,2.24225426,-1.34527206,0.73147201,1.23578262,-2.3517437,0.50431061,-3.08321571,-3.58752632
7834,1,177.9787719,25.020873,25.77604294,20.817276,19.0202713,18.26985741,17.88912773,22.61527061,4.95876694,6.75577164,7.50618553,7.88691521,3.16077233,1.7970046999999998,2.54741859,2.92814827,-1.79799461,0.75041389,1.13114357,-3.59499931,0.38072968,-4.3454132,-4.72614288
1023,1,185.809028,28.25433409,22.7058239,21.92199898,21.02366066,19.91024971,19.42503929,23.68706894,0.78382492,1.68216324,2.79557419,3.28078461,-0.98124504,0.89833832,2.01174927,2.49695969,-1.76506996,1.11341095,1.59862137,-2.66340828,0.48521042,-3.77681923,-4.26202965
2675,1,207.6087679,20.93302125,19.223083499999998,17.87374115,17.28721046,16.94428635,16.78061104,19.53667259,1.34934235,1.93587304,2.27879715,2.44247246,-0.31358909,0.58653069,0.9294548,1.09313011,-1.66293144,0.34292411,0.50659942,-2.24946213,0.16367531,-2.59238624,-2.75606155
6915,1,195.4401991,41.84707623,18.77801895,17.7509594,17.3358593,17.07139587,16.90424919,19.24183273,1.02705955,1.44215965,1.70662308,1.87376976,-0.46381378,0.4151001,0.67956353,0.84671021,-1.49087333,0.26446343,0.43161011,-1.90597343,0.16714668,-2.17043686,-2.33758354
7728,1,181.1737407,19.63563543,19.7247963,18.5256424,17.74443245,17.34482384,17.09267044,20.54433823,1.1991539,1.98036385,2.37997246,2.63212586,-0.81954193,0.78120995,1.18081856,1.43297196,-2.01869583,0.39960861,0.65176201,-2.79990578,0.2521534,-3.19951439,-3.45166779
4666,1,205.3012731,31.41240891,19.76148987,18.25171089,17.45780182,17.04745293,16.74839211,20.54117203,1.50977898,2.30368805,2.71403694,3.01309776,-0.77968216,0.79390907,1.20425796,1.50331878,-2.28946114,0.41034889,0.70940971,-3.08337021,0.29906082,-3.4937191,-3.79277992
1950,0,183.5259921,32.25623941,22.58592987,21.13190269,20.83317757,20.94943237,20.67259407,22.3175602,1.45402718,1.7527523,1.6364975,1.9133358,0.26836967,0.29872512,0.18247032,0.45930862,-1.18565751,-0.1162548,0.1605835,-1.48438263,0.2768383,-1.36812783,-1.64496613
4909,0,181.13391940000002,19.70768665,23.08952904,21.46430397,20.13469696,19.21563721,18.75095558,22.14959908,1.62522507,2.95483208,3.87389183,4.33857346,0.93992996,1.32960701,2.24866676,2.71334839,-0.68529511,0.91905975,1.38374138,-2.01490212,0.46468163,-2.93396187,-3.3986435
5931,1,206.5774817,26.868249199999998,22.14215851,21.987930300000002,20.32073212,19.30828667,19.20771408,22.53924179,0.15422821,1.82142639,2.83387184,2.93444443,-0.39708328,1.66719818,2.67964363,2.78021622,-0.55131149,1.01244545,1.11301804,-2.21850967,0.10057259,-3.23095512,-3.33152771
4770,1,179.11176319999998,32.58713035,20.34902763,18.50647736,17.4951992,17.05015564,16.69986153,21.10544586,1.84255027,2.85382843,3.29887199,3.6491661,-0.75641823,1.01127816,1.45632172,1.80661583,-2.5989685000000002,0.44504356,0.79533767,-3.61024666,0.35029411,-4.05529022,-4.40558433
7142,1,176.1806191,29.15275002,22.8215332,21.50863838,20.65844345,19.91826439,19.42461777,22.5771656,1.31289482,2.16308975,2.90326881,3.39691543,0.2443676,0.85019493,1.59037399,2.08402061,-1.06852722,0.74017906,1.23382568,-1.91872215,0.49364662,-2.65890121,-3.15254783
2108,1,185.66821940000003,26.85230563,22.26638794,21.72546196,20.66578484,19.44083023,19.06635475,22.31598663,0.54092598,1.6006031,2.82555771,3.20003319,-0.04959869,1.05967712,2.28463173,2.65910721,-0.59052467,1.22495461,1.59943009,-1.65020179,0.37447548,-2.8751564,-3.24963188
8232,1,194.6963968,31.16167619,22.67881393,21.26634979,20.20603943,19.51206017,19.07919884,21.83481407,1.41246414,2.4727745,3.16675376,3.59961509,0.84399986,1.06031036,1.75428962,2.18715095,-0.56846428,0.69397926,1.12684059,-1.62877464,0.43286133,-2.3227539,-2.75561523
4596,1,190.9853841,27.61008069,19.75078201,18.38716316,17.67673111,17.25930977,16.94382477,21.03754044,1.36361885,2.0740509,2.49147224,2.80695724,-1.28675843,0.71043205,1.12785339,1.44333839,-2.65037728,0.41742134,0.73290634,-3.36080933,0.315485,-3.77823067,-4.09371567
948,0,176.5857995,27.2575988,21.95989037,21.18832779,20.93951988,20.95033264,20.64725304,23.82063103,0.77156258,1.02037049,1.00955773,1.31263733,-1.86074066,0.24880791,0.23799515,0.54107475,-2.63230324,-0.01081276,0.29226684,-2.88111115,0.3030796,-2.87029839,-3.17337799
802,2,191.7135969,15.15399023,22.24742699,20.17944717,18.96741295,18.48018456,17.96271133,22.40704536,2.06797982,3.28001404,3.76724243,4.28471566,-0.15961837,1.21203422,1.69926261,2.21673584,-2.22759819,0.48722839,1.00470162,-3.43963241,0.51747323,-3.9268608,-4.44433403
5611,1,178.1745025,20.9874315,20.91449738,18.73169518,17.69827271,17.24357605,16.87298203,23.08537292,2.1828022000000002,3.21622467,3.67092133,4.04151535,-2.17087554,1.03342247,1.48811913,1.85871315,-4.35367774,0.45469666,0.82529068,-5.38710021,0.37059402,-5.84179687,-6.21239089
